dteday,season,hr,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
2012-07-04,Summer,1,0,1,23,26,74,0,27,96
2012-07-04,Summer,2,0,1,23,24,83,8,27,66
2012-07-04,Summer,3,0,1,23,26,74,12,9,23
2012-07-04,Summer,4,0,1,23,26,69,16,5,11
2012-07-04,Summer,5,0,1,23,24,69,0,5,14
2012-07-04,Summer,6,0,1,23,24,69,0,9,23
2012-07-04,Summer,7,0,1,23,26,65,0,10,62
2012-07-04,Summer,8,0,1,24,26,61,7,43,110
2012-07-04,Summer,9,0,1,27,30,52,0,90,203
2012-07-04,Summer,10,0,1,29,32,46,0,143,304
2012-07-04,Summer,11,0,1,30,34,46,8,164,321
2012-07-04,Summer,12,0,1,32,36,41,15,164,330
2012-07-04,Summer,13,0,1,34,38,35,0,177,322
2012-07-04,Summer,14,0,1,34,38,37,11,190,357
2012-07-04,Summer,15,0,1,35,40,35,19,155,299
2012-07-04,Summer,16,0,1,35,40,35,16,163,226
2012-07-04,Summer,17,0,1,35,40,35,19,161,253
2012-07-04,Summer,18,0,1,34,40,42,12,159,271
2012-07-04,Summer,19,0,1,32,36,47,15,177,255
2012-07-04,Summer,20,0,1,32,36,47,15,237,314
2012-07-04,Summer,21,0,1,31,36,53,8,222,362
2012-07-04,Summer,22,0,1,30,36,56,15,175,327
2012-07-04,Summer,23,0,2,28,30,43,6,31,152
2012-07-05,Summer,0,1,1,26,28,51,7,17,71
2012-07-05,Summer,1,1,1,26,28,51,19,6,24
2012-07-05,Summer,2,1,1,26,28,51,0,4,14
2012-07-05,Summer,3,1,1,25,28,54,12,2,5
2012-07-05,Summer,4,1,1,25,28,57,0,0,7
2012-07-05,Summer,5,1,1,25,28,62,0,1,28
2012-07-05,Summer,6,1,1,25,28,57,0,3,130
2012-07-05,Summer,7,1,1,27,30,55,0,27,316
2012-07-05,Summer,8,1,1,29,32,49,8,36,514
2012-07-05,Summer,9,1,1,31,36,49,19,47,246
2012-07-05,Summer,10,1,1,32,36,44,23,69,117
2012-07-05,Summer,11,1,1,34,38,35,19,107,137
2012-07-05,Summer,12,1,1,34,38,35,23,88,188
2012-07-05,Summer,13,1,1,35,38,33,15,129,181
2012-07-05,Summer,14,1,1,35,38,33,22,87,154
2012-07-05,Summer,15,1,1,35,38,33,23,71,183
2012-07-05,Summer,16,1,1,35,38,33,16,109,324
2012-07-05,Summer,17,1,1,35,40,35,11,114,575
2012-07-05,Summer,18,1,2,34,38,39,22,96,511
2012-07-05,Summer,19,1,2,33,36,39,16,128,375
2012-07-05,Summer,20,1,2,32,36,41,15,78,243
2012-07-05,Summer,21,1,1,31,34,47,12,91,232
2012-07-05,Summer,22,1,1,30,36,59,8,63,162
2012-07-05,Summer,23,1,1,29,34,55,11,32,99
2012-07-06,Summer,0,1,1,28,32,62,8,39,63
2012-07-06,Summer,1,1,1,28,32,55,15,7,22
2012-07-06,Summer,2,1,1,27,30,62,8,4,13
2012-07-06,Summer,3,1,2,26,30,70,12,1,6
2012-07-06,Summer,4,1,1,26,30,66,15,2,4
2012-07-06,Summer,5,1,1,26,30,66,12,4,31
2012-07-06,Summer,6,1,1,26,30,66,12,4,127
2012-07-06,Summer,7,1,1,28,30,46,8,20,333
2012-07-06,Summer,8,1,1,29,30,41,11,28,557
2012-07-06,Summer,9,1,1,30,32,36,8,55,249
2012-07-06,Summer,10,1,1,32,32,30,0,80,130
2012-07-06,Summer,11,1,1,31,32,32,6,92,141
2012-07-06,Summer,12,1,1,33,34,28,7,111,220
2012-07-06,Summer,13,1,1,34,36,27,7,99,194
2012-07-06,Summer,14,1,1,34,36,31,11,91,184
2012-07-06,Summer,15,1,1,35,38,28,12,79,206
2012-07-06,Summer,16,1,1,35,38,28,7,69,300
2012-07-06,Summer,17,1,1,35,38,28,0,90,486
2012-07-06,Summer,18,1,1,34,36,33,16,106,454
2012-07-06,Summer,19,1,1,33,36,35,15,112,306
2012-07-06,Summer,20,1,1,32,34,39,7,91,245
2012-07-06,Summer,21,1,1,30,34,52,8,77,223
2012-07-06,Summer,22,1,1,29,34,55,12,78,210
2012-07-06,Summer,23,1,1,29,36,63,7,27,137
2012-07-07,Summer,0,0,1,28,34,66,8,35,115
2012-07-07,Summer,1,0,1,27,32,70,11,16,55
2012-07-07,Summer,2,0,1,27,32,72,11,11,47
2012-07-07,Summer,3,0,1,26,30,74,8,12,19
2012-07-07,Summer,4,0,1,26,30,74,11,3,13
2012-07-07,Summer,5,0,1,26,30,74,12,2,12
2012-07-07,Summer,6,0,1,26,30,74,7,4,27
2012-07-07,Summer,7,0,1,28,34,66,7,8,63
2012-07-07,Summer,8,0,1,30,38,63,12,32,120
2012-07-07,Summer,9,0,1,31,38,59,11,69,187
2012-07-07,Summer,10,0,1,35,40,37,15,100,225
2012-07-07,Summer,11,0,1,36,42,38,12,122,245
2012-07-07,Summer,12,0,1,37,40,31,23,124,218
2012-07-07,Summer,13,0,2,37,40,31,16,116,244
2012-07-07,Summer,14,0,2,37,40,30,8,105,203
2012-07-07,Summer,15,0,1,37,40,26,0,113,193
2012-07-07,Summer,16,0,1,39,40,19,11,102,192
2012-07-07,Summer,17,0,1,37,40,26,8,103,176
2012-07-07,Summer,18,0,1,36,38,28,6,83,194
2012-07-07,Summer,19,0,1,35,38,33,8,68,219
2012-07-07,Summer,20,0,1,34,38,37,11,79,197
2012-07-07,Summer,21,0,1,33,36,37,12,51,150
2012-07-07,Summer,22,0,1,31,38,59,12,56,164
2012-07-07,Summer,23,0,1,31,38,56,11,34,114
2012-07-08,Summer,0,0,1,30,36,56,8,22,125
2012-07-08,Summer,1,0,1,30,36,56,7,25,99
2012-07-08,Summer,2,0,1,30,34,52,7,11,59
2012-07-08,Summer,3,0,1,29,34,59,7,1,34
2012-07-08,Summer,4,0,1,28,34,66,7,2,11
2012-07-08,Summer,5,0,1,28,32,62,0,1,5
2012-07-08,Summer,6,0,1,28,34,70,8,5,16
2012-07-08,Summer,7,0,1,29,36,66,0,19,33
2012-07-08,Summer,8,0,1,31,36,53,8,35,95
2012-07-08,Summer,9,0,1,32,38,50,7,70,172
2012-07-08,Summer,10,0,1,34,40,45,0,85,234
2012-07-08,Summer,11,0,1,35,42,42,19,120,269
2012-07-08,Summer,12,0,1,35,42,42,12,105,271
2012-07-08,Summer,13,0,1,36,42,38,16,118,219
2012-07-08,Summer,14,0,1,37,44,36,11,77,235
2012-07-08,Summer,15,0,3,35,42,42,19,80,218
2012-07-08,Summer,16,0,2,29,36,66,15,65,226
2012-07-08,Summer,17,0,1,28,32,59,0,68,202
2012-07-08,Summer,18,0,1,28,32,62,7,54,199
2012-07-08,Summer,19,0,1,28,32,62,11,66,184
2012-07-08,Summer,20,0,1,27,32,70,6,79,206
2012-07-08,Summer,21,0,1,27,32,70,8,58,149
2012-07-08,Summer,22,0,3,26,30,70,6,12,110
2012-07-08,Summer,23,0,3,23,26,83,6,25,98
2012-07-09,Summer,0,1,2,23,26,89,6,6,33
2012-07-09,Summer,1,1,3,24,28,89,7,5,13
2012-07-09,Summer,2,1,3,24,28,89,12,1,4
2012-07-09,Summer,3,1,3,24,28,89,12,0,5
2012-07-09,Summer,4,1,3,23,22,89,26,1,1
2012-07-09,Summer,5,1,2,23,24,83,15,1,27
2012-07-09,Summer,6,1,3,22,22,89,16,6,86
2012-07-09,Summer,7,1,3,23,24,83,15,7,223
2012-07-09,Summer,8,1,2,23,24,83,11,26,429
2012-07-09,Summer,9,1,2,23,24,83,11,38,325
2012-07-09,Summer,10,1,2,23,24,83,12,58,117
2012-07-09,Summer,11,1,2,25,28,62,8,72,144
2012-07-09,Summer,12,1,2,26,28,57,8,61,205
2012-07-09,Summer,13,1,2,27,30,55,16,67,188
2012-07-09,Summer,14,1,2,26,28,55,16,58,184
2012-07-09,Summer,15,1,2,27,28,45,15,66,214
2012-07-09,Summer,16,1,1,28,30,40,19,88,325
2012-07-09,Summer,17,1,1,28,30,40,11,108,741
2012-07-09,Summer,18,1,1,27,28,48,8,82,790
2012-07-09,Summer,19,1,1,26,28,55,11,88,543
2012-07-09,Summer,20,1,2,26,28,55,7,69,378
2012-07-09,Summer,21,1,2,26,28,55,6,33,298
2012-07-09,Summer,22,1,2,25,28,57,7,35,189
2012-07-09,Summer,23,1,2,24,26,65,7,22,109
2012-07-10,Summer,0,1,1,24,26,70,6,16,53
2012-07-10,Summer,1,1,1,24,28,74,8,0,15
2012-07-10,Summer,2,1,1,24,28,74,8,1,15
2012-07-10,Summer,3,1,1,23,26,79,0,0,3
2012-07-10,Summer,4,1,1,23,26,79,8,0,4
2012-07-10,Summer,5,1,1,23,24,83,8,3,39
2012-07-10,Summer,6,1,2,23,26,79,7,4,183
2012-07-10,Summer,7,1,2,24,28,74,7,31,489
2012-07-10,Summer,8,1,1,25,30,74,8,34,615
2012-07-10,Summer,9,1,1,26,30,66,8,47,284
2012-07-10,Summer,10,1,1,27,30,62,12,56,134
2012-07-10,Summer,11,1,1,29,32,46,12,92,157
2012-07-10,Summer,12,1,1,29,30,41,8,69,203
2012-07-10,Summer,13,1,1,30,32,38,12,77,203
2012-07-10,Summer,14,1,1,30,32,38,11,71,171
2012-07-10,Summer,15,1,1,29,30,41,15,77,188
2012-07-10,Summer,16,1,1,29,32,43,15,89,346
2012-07-10,Summer,17,1,1,28,30,49,12,103,769
2012-07-10,Summer,18,1,3,24,28,74,15,70,749
2012-07-10,Summer,19,1,3,24,28,74,15,55,359
2012-07-10,Summer,20,1,3,22,22,83,15,9,75
2012-07-10,Summer,21,1,3,22,22,89,7,7,83
2012-07-10,Summer,22,1,2,22,22,83,8,14,125
2012-07-10,Summer,23,1,2,22,22,89,7,29,74
2012-07-11,Summer,0,1,2,23,24,83,8,6,38
2012-07-11,Summer,1,1,1,22,22,89,0,3,11
2012-07-11,Summer,2,1,1,22,22,89,0,0,5
2012-07-11,Summer,3,1,1,22,22,89,8,0,5
2012-07-11,Summer,4,1,1,22,22,89,8,1,6
2012-07-11,Summer,5,1,1,22,22,89,0,5,36
2012-07-11,Summer,6,1,1,22,22,89,8,17,168
2012-07-11,Summer,7,1,2,23,24,83,7,26,471
2012-07-11,Summer,8,1,2,23,26,79,11,30,644
2012-07-11,Summer,9,1,2,24,28,74,8,30,298
2012-07-11,Summer,10,1,2,25,28,62,8,47,148
2012-07-11,Summer,11,1,2,27,30,57,8,56,173
2012-07-11,Summer,12,1,2,28,30,43,0,69,223
2012-07-11,Summer,13,1,2,29,30,42,11,65,208
2012-07-11,Summer,14,1,1,29,30,41,15,66,175
2012-07-11,Summer,15,1,1,29,30,41,16,56,220
2012-07-11,Summer,16,1,1,29,30,38,12,53,358
2012-07-11,Summer,17,1,1,29,30,31,15,90,740
2012-07-11,Summer,18,1,1,28,28,38,16,79,735
2012-07-11,Summer,19,1,1,26,28,48,15,73,560
2012-07-11,Summer,20,1,1,26,28,51,11,73,410
2012-07-11,Summer,21,1,1,25,28,57,15,69,322
2012-07-11,Summer,22,1,1,25,28,57,16,41,203
2012-07-11,Summer,23,1,2,24,26,57,16,20,132
2012-07-12,Summer,0,1,2,23,26,61,0,1,55
2012-07-12,Summer,1,1,2,23,24,61,0,0,21
2012-07-12,Summer,2,1,2,23,24,65,6,0,9
2012-07-12,Summer,3,1,1,22,24,69,7,0,10
2012-07-12,Summer,4,1,1,22,24,73,7,0,5
2012-07-12,Summer,5,1,1,21,22,73,7,4,40
2012-07-12,Summer,6,1,1,22,24,73,6,7,171
2012-07-12,Summer,7,1,1,22,24,73,8,32,480
2012-07-12,Summer,8,1,1,23,26,65,8,49,653
2012-07-12,Summer,9,1,1,25,28,57,7,42,285
2012-07-12,Summer,10,1,1,26,28,48,11,69,145
2012-07-12,Summer,11,1,1,27,28,45,7,49,166
2012-07-12,Summer,12,1,1,28,28,35,8,71,221
2012-07-12,Summer,13,1,1,29,30,33,15,52,225
2012-07-12,Summer,14,1,1,28,28,33,15,42,167
2012-07-12,Summer,15,1,1,29,30,36,12,63,208
2012-07-12,Summer,16,1,1,29,30,36,12,69,370
2012-07-12,Summer,17,1,1,27,28,43,15,91,704
2012-07-12,Summer,18,1,1,27,28,45,8,86,739
2012-07-12,Summer,19,1,1,26,28,48,15,97,532
2012-07-12,Summer,20,1,1,26,28,48,15,75,439
2012-07-12,Summer,21,1,1,25,28,48,15,44,329
2012-07-12,Summer,22,1,1,25,28,51,11,56,262
2012-07-12,Summer,23,1,2,24,26,51,15,33,178
2012-07-13,Summer,0,1,2,24,26,54,11,19,76
2012-07-13,Summer,1,1,2,23,26,54,7,17,42
2012-07-13,Summer,2,1,2,23,24,61,6,2,15
2012-07-13,Summer,3,1,2,23,26,61,0,2,7
2012-07-13,Summer,4,1,2,23,24,61,0,0,11
2012-07-13,Summer,5,1,2,23,26,56,6,4,30
2012-07-13,Summer,6,1,2,24,26,54,0,7,120
2012-07-13,Summer,7,1,2,24,26,54,0,27,353
2012-07-13,Summer,8,1,2,24,26,54,0,53,660
2012-07-13,Summer,9,1,2,25,28,51,0,70,344
2012-07-13,Summer,10,1,2,26,28,48,0,78,190
2012-07-13,Summer,11,1,2,27,28,45,8,68,220
2012-07-13,Summer,12,1,2,27,28,40,7,125,254
2012-07-13,Summer,13,1,2,29,30,38,8,100,274
2012-07-13,Summer,14,1,2,29,30,38,0,120,249
2012-07-13,Summer,15,1,2,29,30,36,7,92,261
2012-07-13,Summer,16,1,2,29,30,36,15,111,381
2012-07-13,Summer,17,1,2,29,30,36,11,138,697
2012-07-13,Summer,18,1,1,28,30,46,12,108,523
2012-07-13,Summer,19,1,1,26,28,51,11,103,385
2012-07-13,Summer,20,1,1,26,28,48,8,95,294
2012-07-13,Summer,21,1,1,25,28,54,0,76,223
2012-07-13,Summer,22,1,1,26,28,45,0,59,204
2012-07-13,Summer,23,1,2,25,26,45,8,37,175
2012-07-14,Summer,0,0,2,25,28,48,6,35,156
2012-07-14,Summer,1,0,2,24,26,51,7,13,105
2012-07-14,Summer,2,0,2,24,26,54,7,10,91
2012-07-14,Summer,3,0,2,24,26,54,7,9,31
2012-07-14,Summer,4,0,3,23,24,61,7,3,6
2012-07-14,Summer,5,0,2,22,24,73,7,0,5
2012-07-14,Summer,6,0,2,22,22,78,6,6,29
2012-07-14,Summer,7,0,1,22,22,78,19,7,41
2012-07-14,Summer,8,0,1,21,22,78,19,33,118
2012-07-14,Summer,9,0,1,23,24,74,12,82,200
2012-07-14,Summer,10,0,2,25,28,70,6,123,278
2012-07-14,Summer,11,0,2,25,28,70,7,143,296
2012-07-14,Summer,12,0,2,26,30,66,6,181,318
2012-07-14,Summer,13,0,2,27,30,62,6,219,372
2012-07-14,Summer,14,0,1,29,34,55,7,269,363
2012-07-14,Summer,15,0,1,29,34,55,11,243,317
2012-07-14,Summer,16,0,2,25,30,79,23,226,340
2012-07-14,Summer,17,0,3,24,28,79,11,199,259
2012-07-14,Summer,18,0,1,25,30,79,8,108,243
2012-07-14,Summer,19,0,1,25,30,84,6,156,275
2012-07-14,Summer,20,0,1,25,30,84,6,101,255
2012-07-14,Summer,21,0,1,24,28,84,15,69,200
2012-07-14,Summer,22,0,1,24,28,79,12,65,160
2012-07-14,Summer,23,0,2,23,26,83,6,55,156
2012-07-15,Summer,0,0,1,23,26,89,11,40,147
2012-07-15,Summer,1,0,2,23,26,89,8,49,119
2012-07-15,Summer,2,0,2,23,26,89,11,29,86
2012-07-15,Summer,3,0,2,23,26,89,11,15,42
2012-07-15,Summer,4,0,2,23,26,89,7,8,11
2012-07-15,Summer,5,0,1,23,26,89,8,2,7
2012-07-15,Summer,6,0,1,23,26,83,8,6,9
2012-07-15,Summer,7,0,1,24,28,79,6,17,30
2012-07-15,Summer,8,0,2,24,28,84,8,37,96
2012-07-15,Summer,9,0,2,25,30,79,0,58,163
2012-07-15,Summer,10,0,1,27,32,66,8,141,241
2012-07-15,Summer,11,0,1,30,34,52,11,170,281
2012-07-15,Summer,12,0,1,31,34,47,7,153,336
2012-07-15,Summer,13,0,1,32,36,41,7,171,309
2012-07-15,Summer,14,0,1,34,38,37,16,162,314
2012-07-15,Summer,15,0,1,32,36,47,8,182,307
2012-07-15,Summer,16,0,1,32,36,41,15,152,343
2012-07-15,Summer,17,0,1,29,34,59,32,122,314
2012-07-15,Summer,18,0,3,25,30,79,23,84,228
2012-07-15,Summer,19,0,1,25,30,84,15,109,203
2012-07-15,Summer,20,0,1,25,30,79,16,95,199
2012-07-15,Summer,21,0,1,25,30,79,6,59,164
2012-07-15,Summer,22,0,1,25,30,74,7,34,96
2012-07-15,Summer,23,0,1,25,30,79,8,25,66
2012-07-16,Summer,0,1,3,25,30,79,7,11,32
2012-07-16,Summer,1,1,2,24,28,74,12,1,10
2012-07-16,Summer,2,1,1,24,28,74,7,4,11
2012-07-16,Summer,3,1,1,23,26,79,6,2,4
2012-07-16,Summer,4,1,1,23,26,79,7,1,11
2012-07-16,Summer,5,1,1,23,24,78,7,10,40
2012-07-16,Summer,6,1,1,23,26,79,8,8,132
2012-07-16,Summer,7,1,1,25,28,70,6,24,459
2012-07-16,Summer,8,1,1,26,30,66,7,48,619
2012-07-16,Summer,9,1,1,27,30,62,11,51,297
2012-07-16,Summer,10,1,1,29,34,59,0,69,117
2012-07-16,Summer,11,1,1,31,36,53,15,57,125
2012-07-16,Summer,12,1,1,31,36,49,8,79,158
2012-07-16,Summer,13,1,1,31,36,49,19,63,176
2012-07-16,Summer,14,1,1,33,38,42,7,53,159
2012-07-16,Summer,15,1,1,32,36,47,16,61,176
2012-07-16,Summer,16,1,3,27,32,66,39,77,309
2012-07-16,Summer,17,1,3,27,32,66,39,86,669
2012-07-16,Summer,18,1,1,31,36,53,0,97,697
2012-07-16,Summer,19,1,1,29,36,63,8,92,503
2012-07-16,Summer,20,1,1,29,34,59,8,66,388
2012-07-16,Summer,21,1,1,27,32,66,8,45,283
2012-07-16,Summer,22,1,1,27,30,62,6,56,228
2012-07-16,Summer,23,1,1,26,30,74,6,27,139
2012-07-17,Summer,0,1,1,25,30,84,7,10,43
2012-07-17,Summer,1,1,1,26,30,70,0,4,21
2012-07-17,Summer,2,1,1,25,28,70,6,1,6
2012-07-17,Summer,3,1,1,25,28,66,0,0,3
2012-07-17,Summer,4,1,1,25,28,62,0,0,7
2012-07-17,Summer,5,1,1,23,26,74,6,7,31
2012-07-17,Summer,6,1,1,25,28,66,7,16,197
2012-07-17,Summer,7,1,2,26,30,70,0,26,500
2012-07-17,Summer,8,1,2,29,34,55,0,43,618
2012-07-17,Summer,9,1,2,30,34,49,15,32,288
2012-07-17,Summer,10,1,2,31,36,49,12,37,122
2012-07-17,Summer,11,1,2,32,36,47,0,60,146
2012-07-17,Summer,12,1,2,34,38,35,0,80,174
2012-07-17,Summer,13,1,1,35,38,31,12,53,168
2012-07-17,Summer,14,1,1,36,38,28,16,54,160
2012-07-17,Summer,15,1,1,35,38,31,11,57,187
2012-07-17,Summer,16,1,1,35,38,28,11,64,317
2012-07-17,Summer,17,1,1,35,38,28,0,95,675
2012-07-17,Summer,18,1,1,34,36,33,12,60,712
2012-07-17,Summer,19,1,1,33,36,35,16,69,478
2012-07-17,Summer,20,1,1,32,34,34,11,52,375
2012-07-17,Summer,21,1,1,30,34,52,8,50,283
2012-07-17,Summer,22,1,1,29,34,55,15,29,215
2012-07-17,Summer,23,1,1,28,32,59,12,22,139
2012-07-18,Summer,0,1,1,27,32,66,11,8,45
2012-07-18,Summer,1,1,1,27,32,66,7,2,14
2012-07-18,Summer,2,1,1,26,30,66,8,3,5
2012-07-18,Summer,3,1,1,26,30,66,8,2,2
2012-07-18,Summer,4,1,1,25,28,70,8,0,6
2012-07-18,Summer,5,1,1,25,28,70,11,5,41
2012-07-18,Summer,6,1,1,25,28,70,11,10,152
2012-07-18,Summer,7,1,1,26,30,66,11,23,472
2012-07-18,Summer,8,1,1,28,32,62,7,55,624
2012-07-18,Summer,9,1,1,30,36,56,0,44,253
2012-07-18,Summer,10,1,1,34,40,42,12,39,99
2012-07-18,Summer,11,1,1,34,40,42,0,47,136
2012-07-18,Summer,12,1,1,35,40,37,8,36,166
2012-07-18,Summer,13,1,1,36,40,33,0,49,154
2012-07-18,Summer,14,1,1,36,42,38,22,54,116
2012-07-18,Summer,15,1,3,35,40,35,23,42,152
2012-07-18,Summer,16,1,1,26,30,66,16,34,190
2012-07-18,Summer,17,1,1,26,30,70,16,35,335
2012-07-18,Summer,18,1,2,27,30,62,8,63,580
2012-07-18,Summer,19,1,2,27,30,62,7,78,438
2012-07-18,Summer,20,1,1,26,28,62,6,56,310
2012-07-18,Summer,21,1,1,27,30,62,0,53,266
2012-07-18,Summer,22,1,1,27,30,57,6,42,246
2012-07-18,Summer,23,1,1,27,30,57,6,19,112
2012-07-19,Summer,0,1,1,26,30,66,6,16,50
2012-07-19,Summer,1,1,1,26,30,66,6,6,19
2012-07-19,Summer,2,1,1,25,28,70,12,0,7
2012-07-19,Summer,3,1,1,25,28,70,7,1,4
2012-07-19,Summer,4,1,1,25,28,70,7,0,8
2012-07-19,Summer,5,1,2,25,28,70,7,5,35
2012-07-19,Summer,6,1,1,25,28,66,8,8,144
2012-07-19,Summer,7,1,1,26,28,57,19,23,450
2012-07-19,Summer,8,1,1,27,30,57,16,32,625
2012-07-19,Summer,9,1,2,27,30,57,19,36,282
2012-07-19,Summer,10,1,1,27,30,57,12,41,157
2012-07-19,Summer,11,1,1,29,34,55,7,54,162
2012-07-19,Summer,12,1,1,31,36,49,19,59,215
2012-07-19,Summer,13,1,1,31,34,47,8,74,180
2012-07-19,Summer,14,1,1,32,36,44,6,46,151
2012-07-19,Summer,15,1,1,31,34,47,6,66,226
2012-07-19,Summer,16,1,1,31,34,47,6,70,288
2012-07-19,Summer,17,1,1,32,36,41,0,93,678
2012-07-19,Summer,18,1,1,32,36,41,12,93,684
2012-07-19,Summer,19,1,1,31,34,44,16,53,480
2012-07-19,Summer,20,1,1,30,34,49,11,65,440
2012-07-19,Summer,21,1,3,23,22,89,16,38,294
2012-07-19,Summer,22,1,3,23,22,89,16,6,62
2012-07-19,Summer,23,1,3,23,22,89,15,3,62
2012-07-20,Summer,0,1,3,23,22,89,6,2,32
2012-07-20,Summer,1,1,1,23,22,89,8,2,9
2012-07-20,Summer,2,1,2,23,22,89,6,5,14
2012-07-20,Summer,3,1,2,23,22,89,7,7,29
2012-07-20,Summer,4,1,2,23,22,89,11,3,6
2012-07-20,Summer,5,1,2,23,22,89,8,2,40
2012-07-20,Summer,6,1,2,23,22,89,11,3,123
2012-07-20,Summer,7,1,2,23,22,89,12,14,346
2012-07-20,Summer,8,1,2,23,26,83,11,39,652
2012-07-20,Summer,9,1,2,24,28,79,8,45,328
2012-07-20,Summer,10,1,2,24,28,79,11,51,182
2012-07-20,Summer,11,1,3,25,30,74,12,51,161
2012-07-20,Summer,12,1,3,23,26,83,11,41,233
2012-07-20,Summer,13,1,3,23,26,83,7,20,136
2012-07-20,Summer,14,1,3,24,28,84,11,53,176
2012-07-20,Summer,15,1,2,24,28,84,19,47,169
2012-07-20,Summer,16,1,2,23,26,83,22,70,366
2012-07-20,Summer,17,1,2,23,22,89,27,95,620
2012-07-20,Summer,18,1,2,23,24,78,22,73,549
2012-07-20,Summer,19,1,2,22,22,83,19,44,358
2012-07-20,Summer,20,1,3,22,22,83,26,35,216
2012-07-20,Summer,21,1,3,21,22,83,22,14,108
2012-07-20,Summer,22,1,2,21,22,83,12,13,122
2012-07-20,Summer,23,1,2,21,22,83,19,18,148
2012-07-21,Summer,0,0,3,21,22,83,19,11,92
2012-07-21,Summer,1,0,2,21,22,83,16,10,62
2012-07-21,Summer,2,0,3,20,20,88,19,5,55
2012-07-21,Summer,3,0,3,20,20,88,16,7,18
2012-07-21,Summer,4,0,3,19,20,88,19,11,5
2012-07-21,Summer,5,0,3,19,20,88,16,7,10
2012-07-21,Summer,6,0,3,19,20,88,16,3,12
2012-07-21,Summer,7,0,2,19,20,88,16,8,29
2012-07-21,Summer,8,0,2,19,20,83,16,18,94
2012-07-21,Summer,9,0,2,19,20,83,12,32,175
2012-07-21,Summer,10,0,3,19,20,88,16,49,219
2012-07-21,Summer,11,0,2,20,20,83,16,80,225
2012-07-21,Summer,12,0,3,20,20,83,15,156,301
2012-07-21,Summer,13,0,3,20,20,83,11,106,248
2012-07-21,Summer,14,0,2,20,20,88,16,121,222
2012-07-21,Summer,15,0,3,20,20,88,16,148,232
2012-07-21,Summer,16,0,3,20,20,88,12,130,196
2012-07-21,Summer,17,0,3,20,20,88,11,92,149
2012-07-21,Summer,18,0,2,20,20,88,12,51,126
2012-07-21,Summer,19,0,2,20,20,88,11,67,171
2012-07-21,Summer,20,0,3,20,20,88,11,51,163
2012-07-21,Summer,21,0,2,20,20,88,11,29,134
2012-07-21,Summer,22,0,2,20,20,88,7,40,140
2012-07-21,Summer,23,0,2,20,20,88,0,32,117
2012-07-22,Summer,0,0,2,20,20,88,7,17,96
2012-07-22,Summer,1,0,2,20,20,88,11,31,99
2012-07-22,Summer,2,0,2,20,20,88,7,32,90
2012-07-22,Summer,3,0,2,20,20,88,7,13,30
2012-07-22,Summer,4,0,1,20,20,88,0,6,10
2012-07-22,Summer,5,0,1,20,20,88,0,0,6
2012-07-22,Summer,6,0,2,21,22,83,6,5,14
2012-07-22,Summer,7,0,2,21,22,83,0,13,25
2012-07-22,Summer,8,0,2,22,22,78,0,31,122
2012-07-22,Summer,9,0,2,23,24,69,0,79,179
2012-07-22,Summer,10,0,2,23,24,74,0,114,265
2012-07-22,Summer,11,0,2,23,24,74,0,191,314
2012-07-22,Summer,12,0,2,24,26,70,7,178,326
2012-07-22,Summer,13,0,2,24,26,65,6,238,388
2012-07-22,Summer,14,0,1,25,28,66,7,256,360
2012-07-22,Summer,15,0,1,25,28,66,7,254,370
2012-07-22,Summer,16,0,1,26,30,66,7,245,383
2012-07-22,Summer,17,0,1,26,30,66,15,188,368
2012-07-22,Summer,18,0,1,26,30,66,11,173,342
2012-07-22,Summer,19,0,1,25,28,70,11,180,342
2012-07-22,Summer,20,0,1,24,28,74,11,124,254
2012-07-22,Summer,21,0,1,24,28,79,7,88,257
2012-07-22,Summer,22,0,1,24,28,74,12,55,136
2012-07-22,Summer,23,0,1,23,26,79,11,33,90
2012-07-23,Summer,0,1,1,23,22,89,6,11,36
2012-07-23,Summer,1,1,1,23,22,89,12,7,20
2012-07-23,Summer,2,1,2,23,22,94,6,3,14
2012-07-23,Summer,3,1,2,23,22,94,6,0,2
2012-07-23,Summer,4,1,2,23,22,94,8,0,8
2012-07-23,Summer,5,1,2,23,22,94,8,3,48
2012-07-23,Summer,6,1,2,23,26,89,6,9,148
2012-07-23,Summer,7,1,1,24,28,84,8,17,404
2012-07-23,Summer,8,1,1,25,30,79,7,47,691
2012-07-23,Summer,9,1,2,26,30,74,8,57,288
2012-07-23,Summer,10,1,2,28,32,62,0,63,137
2012-07-23,Summer,11,1,2,29,32,52,11,69,129
2012-07-23,Summer,12,1,2,29,32,52,11,109,205
2012-07-23,Summer,13,1,2,29,32,52,7,64,176
2012-07-23,Summer,14,1,2,28,32,59,11,82,189
2012-07-23,Summer,15,1,1,29,34,55,12,76,205
2012-07-23,Summer,16,1,1,30,34,52,8,111,346
2012-07-23,Summer,17,1,1,30,34,52,8,87,760
2012-07-23,Summer,18,1,1,30,34,46,7,69,672
2012-07-23,Summer,19,1,1,29,32,52,16,94,488
2012-07-23,Summer,20,1,1,27,30,62,11,56,347
2012-07-23,Summer,21,1,1,27,30,62,12,45,251
2012-07-23,Summer,22,1,1,26,28,62,12,40,169
2012-07-23,Summer,23,1,1,25,28,66,11,16,98
2012-07-24,Summer,0,1,1,24,28,74,8,12,52
2012-07-24,Summer,1,1,1,23,26,79,11,7,10
